INFO - run_mri.py - 2025-02-10 13:11:52,814 - Starting training process 0
INFO - run_mri.py - 2025-02-10 13:11:52,816 - Config: data:
  dataset: MRI
  eval: /home/cidar/Desktop/MRI_superres_registration/data/Registration_slices/test/
  image_size1: 720
  image_size2: 512
  num_channels: 1
  train: /home/cidar/Desktop/MRI_superres_registration/data/Registration_slices/train/
device: !!python/object/apply:torch.device
- cuda
- 0
global_rank: 0
local_rank: 0
model:
  ema_rate: 0.999
  kernel_size: 9
  name: Kernel
  scaling_factors:
  - 0.5
  - 0.5
optim:
  beta1: 0.9
  eps: 1.0e-08
  grad_clip: 1.0
  lr: 0.0002
  optimizer: Adam
  warmup: 5000
  weight_decay: 0
seed: 42
training:
  batch_size: 4
  combined_loss: false
  epochs: 100
  eval_freq: 100
  lambda_sum: 0.01
  log_freq: 25
  loss: mse
  save_every: 10
  snapshot: true
  snapshot_freq_for_preemption: 500

INFO - run_mri.py - 2025-02-10 13:11:53,453 - Starting training loop at step 7600.
INFO - run_mri.py - 2025-02-10 13:19:03,419 - step: 550, training_loss: 1.46116e-03
INFO - run_mri.py - 2025-02-10 13:19:04,115 - step: 25, training_loss: 1.98665e-03
INFO - run_mri.py - 2025-02-10 13:19:04,563 - step: 50, training_loss: 4.18662e-03
INFO - run_mri.py - 2025-02-10 13:19:05,012 - step: 75, training_loss: 1.59001e-03
INFO - run_mri.py - 2025-02-10 13:19:05,460 - step: 100, training_loss: 3.32400e-03
INFO - run_mri.py - 2025-02-10 13:19:05,471 - step: 100, eval_loss: 3.06149e-03
INFO - run_mri.py - 2025-02-10 13:19:05,918 - step: 125, training_loss: 1.69113e-03
INFO - run_mri.py - 2025-02-10 13:19:06,366 - step: 150, training_loss: 2.54809e-03
INFO - run_mri.py - 2025-02-10 13:19:06,814 - step: 175, training_loss: 2.56899e-03
INFO - run_mri.py - 2025-02-10 13:19:07,262 - step: 200, training_loss: 1.40872e-03
INFO - run_mri.py - 2025-02-10 13:19:07,273 - step: 200, eval_loss: 2.06187e-03
INFO - run_mri.py - 2025-02-10 13:19:07,719 - step: 225, training_loss: 1.58665e-03
INFO - run_mri.py - 2025-02-10 13:19:08,167 - step: 250, training_loss: 1.36734e-03
INFO - run_mri.py - 2025-02-10 13:19:08,615 - step: 275, training_loss: 3.61447e-03
INFO - run_mri.py - 2025-02-10 13:19:09,063 - step: 300, training_loss: 2.25123e-03
INFO - run_mri.py - 2025-02-10 13:19:09,074 - step: 300, eval_loss: 1.23301e-03
INFO - run_mri.py - 2025-02-10 13:19:09,521 - step: 325, training_loss: 1.73638e-03
INFO - run_mri.py - 2025-02-10 13:19:09,969 - step: 350, training_loss: 1.50529e-03
INFO - run_mri.py - 2025-02-10 13:19:10,418 - step: 375, training_loss: 2.89365e-03
INFO - run_mri.py - 2025-02-10 13:19:10,866 - step: 400, training_loss: 2.17572e-03
INFO - run_mri.py - 2025-02-10 13:19:10,876 - step: 400, eval_loss: 3.04144e-03
INFO - run_mri.py - 2025-02-10 13:19:11,323 - step: 425, training_loss: 1.31684e-03
INFO - run_mri.py - 2025-02-10 13:19:11,772 - step: 450, training_loss: 1.66944e-03
INFO - run_mri.py - 2025-02-10 13:19:12,220 - step: 475, training_loss: 1.74924e-03
INFO - run_mri.py - 2025-02-10 13:19:12,668 - step: 500, training_loss: 2.92706e-03
INFO - run_mri.py - 2025-02-10 13:19:12,680 - step: 500, eval_loss: 2.06569e-03
INFO - run_mri.py - 2025-02-10 13:19:13,127 - step: 525, training_loss: 1.61413e-03
INFO - run_mri.py - 2025-02-10 13:19:13,575 - step: 550, training_loss: 1.46027e-03
INFO - run_mri.py - 2025-02-10 13:19:14,272 - step: 25, training_loss: 1.98743e-03
INFO - run_mri.py - 2025-02-10 13:19:14,720 - step: 50, training_loss: 4.18883e-03
INFO - run_mri.py - 2025-02-10 13:19:15,169 - step: 75, training_loss: 1.58958e-03
INFO - run_mri.py - 2025-02-10 13:19:15,618 - step: 100, training_loss: 3.31971e-03
INFO - run_mri.py - 2025-02-10 13:19:15,637 - step: 100, eval_loss: 1.84767e-03
INFO - run_mri.py - 2025-02-10 13:19:16,086 - step: 125, training_loss: 1.69103e-03
INFO - run_mri.py - 2025-02-10 13:19:16,534 - step: 150, training_loss: 2.54747e-03
INFO - run_mri.py - 2025-02-10 13:19:16,982 - step: 175, training_loss: 2.56785e-03
INFO - run_mri.py - 2025-02-10 13:19:17,430 - step: 200, training_loss: 1.40596e-03
INFO - run_mri.py - 2025-02-10 13:19:17,440 - step: 200, eval_loss: 1.34414e-03
INFO - run_mri.py - 2025-02-10 13:19:17,887 - step: 225, training_loss: 1.58520e-03
INFO - run_mri.py - 2025-02-10 13:19:18,336 - step: 250, training_loss: 1.36765e-03
INFO - run_mri.py - 2025-02-10 13:19:18,784 - step: 275, training_loss: 3.61135e-03
INFO - run_mri.py - 2025-02-10 13:19:19,233 - step: 300, training_loss: 2.24819e-03
INFO - run_mri.py - 2025-02-10 13:19:19,244 - step: 300, eval_loss: 9.94920e-04
INFO - run_mri.py - 2025-02-10 13:19:19,691 - step: 325, training_loss: 1.73651e-03
INFO - run_mri.py - 2025-02-10 13:19:20,140 - step: 350, training_loss: 1.50139e-03
INFO - run_mri.py - 2025-02-10 13:19:20,589 - step: 375, training_loss: 2.89537e-03
INFO - run_mri.py - 2025-02-10 13:19:21,038 - step: 400, training_loss: 2.17550e-03
INFO - run_mri.py - 2025-02-10 13:19:21,048 - step: 400, eval_loss: 1.17144e-03
INFO - run_mri.py - 2025-02-10 13:19:21,496 - step: 425, training_loss: 1.31683e-03
INFO - run_mri.py - 2025-02-10 13:19:21,944 - step: 450, training_loss: 1.66811e-03
INFO - run_mri.py - 2025-02-10 13:19:22,394 - step: 475, training_loss: 1.74870e-03
INFO - run_mri.py - 2025-02-10 13:19:22,842 - step: 500, training_loss: 2.92619e-03
INFO - run_mri.py - 2025-02-10 13:19:22,857 - step: 500, eval_loss: 1.15910e-03
INFO - run_mri.py - 2025-02-10 13:19:23,304 - step: 525, training_loss: 1.61184e-03
INFO - run_mri.py - 2025-02-10 13:19:23,753 - step: 550, training_loss: 1.45935e-03
INFO - run_mri.py - 2025-02-10 13:19:24,448 - step: 25, training_loss: 1.98814e-03
INFO - run_mri.py - 2025-02-10 13:19:24,896 - step: 50, training_loss: 4.19107e-03
INFO - run_mri.py - 2025-02-10 13:19:25,344 - step: 75, training_loss: 1.58910e-03
INFO - run_mri.py - 2025-02-10 13:19:25,792 - step: 100, training_loss: 3.31530e-03
INFO - run_mri.py - 2025-02-10 13:19:25,802 - step: 100, eval_loss: 3.65537e-03
INFO - run_mri.py - 2025-02-10 13:19:26,251 - step: 125, training_loss: 1.69091e-03
INFO - run_mri.py - 2025-02-10 13:19:26,703 - step: 150, training_loss: 2.54670e-03
INFO - run_mri.py - 2025-02-10 13:19:27,151 - step: 175, training_loss: 2.56667e-03
INFO - run_mri.py - 2025-02-10 13:19:27,598 - step: 200, training_loss: 1.40319e-03
INFO - run_mri.py - 2025-02-10 13:19:27,608 - step: 200, eval_loss: 2.30265e-03
INFO - run_mri.py - 2025-02-10 13:19:28,054 - step: 225, training_loss: 1.58379e-03
INFO - run_mri.py - 2025-02-10 13:19:28,502 - step: 250, training_loss: 1.36800e-03
INFO - run_mri.py - 2025-02-10 13:19:28,950 - step: 275, training_loss: 3.60818e-03
INFO - run_mri.py - 2025-02-10 13:19:29,397 - step: 300, training_loss: 2.24520e-03
INFO - run_mri.py - 2025-02-10 13:19:29,413 - step: 300, eval_loss: 8.20652e-04
INFO - run_mri.py - 2025-02-10 13:19:29,860 - step: 325, training_loss: 1.73670e-03
INFO - run_mri.py - 2025-02-10 13:19:30,308 - step: 350, training_loss: 1.49744e-03
INFO - run_mri.py - 2025-02-10 13:19:30,756 - step: 375, training_loss: 2.89702e-03
INFO - run_mri.py - 2025-02-10 13:19:31,203 - step: 400, training_loss: 2.17529e-03
INFO - run_mri.py - 2025-02-10 13:19:31,214 - step: 400, eval_loss: 2.10763e-03
INFO - run_mri.py - 2025-02-10 13:19:31,660 - step: 425, training_loss: 1.31684e-03
INFO - run_mri.py - 2025-02-10 13:19:32,108 - step: 450, training_loss: 1.66668e-03
INFO - run_mri.py - 2025-02-10 13:19:32,557 - step: 475, training_loss: 1.74824e-03
INFO - run_mri.py - 2025-02-10 13:19:33,005 - step: 500, training_loss: 2.92531e-03
INFO - run_mri.py - 2025-02-10 13:19:33,016 - step: 500, eval_loss: 4.03491e-03
INFO - run_mri.py - 2025-02-10 13:19:33,463 - step: 525, training_loss: 1.60953e-03
INFO - run_mri.py - 2025-02-10 13:19:33,910 - step: 550, training_loss: 1.45838e-03
INFO - run_mri.py - 2025-02-10 13:19:34,582 - step: 25, training_loss: 1.98883e-03
INFO - run_mri.py - 2025-02-10 13:19:35,029 - step: 50, training_loss: 4.19331e-03
INFO - run_mri.py - 2025-02-10 13:19:35,476 - step: 75, training_loss: 1.58848e-03
INFO - run_mri.py - 2025-02-10 13:19:35,924 - step: 100, training_loss: 3.31077e-03
INFO - run_mri.py - 2025-02-10 13:19:35,934 - step: 100, eval_loss: 1.97206e-03
INFO - run_mri.py - 2025-02-10 13:19:36,380 - step: 125, training_loss: 1.69078e-03
INFO - run_mri.py - 2025-02-10 13:19:36,828 - step: 150, training_loss: 2.54583e-03
INFO - run_mri.py - 2025-02-10 13:19:37,275 - step: 175, training_loss: 2.56547e-03
INFO - run_mri.py - 2025-02-10 13:19:37,723 - step: 200, training_loss: 1.40059e-03
INFO - run_mri.py - 2025-02-10 13:19:37,733 - step: 200, eval_loss: 2.61121e-03
INFO - run_mri.py - 2025-02-10 13:19:38,179 - step: 225, training_loss: 1.58247e-03
INFO - run_mri.py - 2025-02-10 13:19:38,626 - step: 250, training_loss: 1.36835e-03
INFO - run_mri.py - 2025-02-10 13:19:39,074 - step: 275, training_loss: 3.60488e-03
INFO - run_mri.py - 2025-02-10 13:19:39,522 - step: 300, training_loss: 2.24244e-03
INFO - run_mri.py - 2025-02-10 13:19:39,532 - step: 300, eval_loss: 1.45365e-03
INFO - run_mri.py - 2025-02-10 13:19:39,984 - step: 325, training_loss: 1.73676e-03
INFO - run_mri.py - 2025-02-10 13:19:40,433 - step: 350, training_loss: 1.49371e-03
INFO - run_mri.py - 2025-02-10 13:19:40,881 - step: 375, training_loss: 2.89848e-03
INFO - run_mri.py - 2025-02-10 13:19:41,329 - step: 400, training_loss: 2.17503e-03
INFO - run_mri.py - 2025-02-10 13:19:41,339 - step: 400, eval_loss: 6.99895e-03
INFO - run_mri.py - 2025-02-10 13:19:41,787 - step: 425, training_loss: 1.31689e-03
INFO - run_mri.py - 2025-02-10 13:19:42,236 - step: 450, training_loss: 1.66527e-03
INFO - run_mri.py - 2025-02-10 13:19:42,685 - step: 475, training_loss: 1.74784e-03
INFO - run_mri.py - 2025-02-10 13:19:43,133 - step: 500, training_loss: 2.92425e-03
INFO - run_mri.py - 2025-02-10 13:19:43,145 - step: 500, eval_loss: 2.21306e-03
INFO - run_mri.py - 2025-02-10 13:19:43,592 - step: 525, training_loss: 1.60743e-03
INFO - run_mri.py - 2025-02-10 13:19:44,051 - step: 550, training_loss: 1.45751e-03
INFO - run_mri.py - 2025-02-10 13:19:44,750 - step: 25, training_loss: 1.98944e-03
INFO - run_mri.py - 2025-02-10 13:19:45,214 - step: 50, training_loss: 4.19536e-03
INFO - run_mri.py - 2025-02-10 13:19:45,664 - step: 75, training_loss: 1.58774e-03
INFO - run_mri.py - 2025-02-10 13:19:46,129 - step: 100, training_loss: 3.30634e-03
INFO - run_mri.py - 2025-02-10 13:19:46,140 - step: 100, eval_loss: 7.65561e-04
INFO - run_mri.py - 2025-02-10 13:19:46,591 - step: 125, training_loss: 1.69062e-03
INFO - run_mri.py - 2025-02-10 13:19:47,040 - step: 150, training_loss: 2.54496e-03
INFO - run_mri.py - 2025-02-10 13:19:47,488 - step: 175, training_loss: 2.56420e-03
INFO - run_mri.py - 2025-02-10 13:19:47,936 - step: 200, training_loss: 1.39834e-03
INFO - run_mri.py - 2025-02-10 13:19:47,946 - step: 200, eval_loss: 1.23407e-03
INFO - run_mri.py - 2025-02-10 13:19:48,393 - step: 225, training_loss: 1.58134e-03
INFO - run_mri.py - 2025-02-10 13:19:48,842 - step: 250, training_loss: 1.36862e-03
INFO - run_mri.py - 2025-02-10 13:19:49,291 - step: 275, training_loss: 3.60155e-03
INFO - run_mri.py - 2025-02-10 13:19:49,742 - step: 300, training_loss: 2.24018e-03
INFO - run_mri.py - 2025-02-10 13:19:49,752 - step: 300, eval_loss: 9.24513e-04
INFO - run_mri.py - 2025-02-10 13:19:50,199 - step: 325, training_loss: 1.73658e-03
INFO - run_mri.py - 2025-02-10 13:19:50,648 - step: 350, training_loss: 1.49054e-03
INFO - run_mri.py - 2025-02-10 13:19:51,097 - step: 375, training_loss: 2.89982e-03
INFO - run_mri.py - 2025-02-10 13:19:51,546 - step: 400, training_loss: 2.17471e-03
INFO - run_mri.py - 2025-02-10 13:19:51,562 - step: 400, eval_loss: 1.60738e-03
INFO - run_mri.py - 2025-02-10 13:19:52,010 - step: 425, training_loss: 1.31704e-03
INFO - run_mri.py - 2025-02-10 13:19:52,459 - step: 450, training_loss: 1.66402e-03
INFO - run_mri.py - 2025-02-10 13:19:52,908 - step: 475, training_loss: 1.74744e-03
INFO - run_mri.py - 2025-02-10 13:19:53,357 - step: 500, training_loss: 2.92288e-03
INFO - run_mri.py - 2025-02-10 13:19:53,372 - step: 500, eval_loss: 1.94639e-03
INFO - run_mri.py - 2025-02-10 13:19:53,822 - step: 525, training_loss: 1.60552e-03
INFO - run_mri.py - 2025-02-10 13:19:54,272 - step: 550, training_loss: 1.45685e-03
INFO - run_mri.py - 2025-02-10 13:19:54,965 - step: 25, training_loss: 1.99003e-03
INFO - run_mri.py - 2025-02-10 13:19:55,413 - step: 50, training_loss: 4.19715e-03
INFO - run_mri.py - 2025-02-10 13:19:55,863 - step: 75, training_loss: 1.58706e-03
INFO - run_mri.py - 2025-02-10 13:19:56,311 - step: 100, training_loss: 3.30222e-03
INFO - run_mri.py - 2025-02-10 13:19:56,321 - step: 100, eval_loss: 2.04205e-03
INFO - run_mri.py - 2025-02-10 13:19:56,772 - step: 125, training_loss: 1.69043e-03
INFO - run_mri.py - 2025-02-10 13:19:57,220 - step: 150, training_loss: 2.54419e-03
INFO - run_mri.py - 2025-02-10 13:19:57,668 - step: 175, training_loss: 2.56265e-03
INFO - run_mri.py - 2025-02-10 13:19:58,116 - step: 200, training_loss: 1.39634e-03
INFO - run_mri.py - 2025-02-10 13:19:58,133 - step: 200, eval_loss: 1.48472e-03
INFO - run_mri.py - 2025-02-10 13:19:58,579 - step: 225, training_loss: 1.58040e-03
INFO - run_mri.py - 2025-02-10 13:19:59,026 - step: 250, training_loss: 1.36870e-03
INFO - run_mri.py - 2025-02-10 13:19:59,475 - step: 275, training_loss: 3.59835e-03
INFO - run_mri.py - 2025-02-10 13:19:59,923 - step: 300, training_loss: 2.23845e-03
INFO - run_mri.py - 2025-02-10 13:19:59,933 - step: 300, eval_loss: 5.01129e-03
INFO - run_mri.py - 2025-02-10 13:20:00,382 - step: 325, training_loss: 1.73626e-03
INFO - run_mri.py - 2025-02-10 13:20:00,831 - step: 350, training_loss: 1.48780e-03
INFO - run_mri.py - 2025-02-10 13:20:01,279 - step: 375, training_loss: 2.90106e-03
INFO - run_mri.py - 2025-02-10 13:20:01,728 - step: 400, training_loss: 2.17440e-03
INFO - run_mri.py - 2025-02-10 13:20:01,738 - step: 400, eval_loss: 2.44407e-03
INFO - run_mri.py - 2025-02-10 13:20:02,186 - step: 425, training_loss: 1.31729e-03
INFO - run_mri.py - 2025-02-10 13:20:02,634 - step: 450, training_loss: 1.66295e-03
INFO - run_mri.py - 2025-02-10 13:20:03,087 - step: 475, training_loss: 1.74701e-03
INFO - run_mri.py - 2025-02-10 13:20:03,543 - step: 500, training_loss: 2.92128e-03
INFO - run_mri.py - 2025-02-10 13:20:03,557 - step: 500, eval_loss: 1.42567e-03
INFO - run_mri.py - 2025-02-10 13:20:04,007 - step: 525, training_loss: 1.60361e-03
INFO - run_mri.py - 2025-02-10 13:20:04,455 - step: 550, training_loss: 1.45642e-03
INFO - run_mri.py - 2025-02-10 13:20:05,130 - step: 25, training_loss: 1.99048e-03
INFO - run_mri.py - 2025-02-10 13:20:05,578 - step: 50, training_loss: 4.19862e-03
INFO - run_mri.py - 2025-02-10 13:20:06,026 - step: 75, training_loss: 1.58643e-03
INFO - run_mri.py - 2025-02-10 13:20:06,474 - step: 100, training_loss: 3.29848e-03
INFO - run_mri.py - 2025-02-10 13:20:06,485 - step: 100, eval_loss: 9.68184e-04
INFO - run_mri.py - 2025-02-10 13:20:06,932 - step: 125, training_loss: 1.69018e-03
INFO - run_mri.py - 2025-02-10 13:20:07,380 - step: 150, training_loss: 2.54342e-03
INFO - run_mri.py - 2025-02-10 13:20:07,828 - step: 175, training_loss: 2.56095e-03
INFO - run_mri.py - 2025-02-10 13:20:08,277 - step: 200, training_loss: 1.39452e-03
INFO - run_mri.py - 2025-02-10 13:20:08,287 - step: 200, eval_loss: 4.25592e-03
INFO - run_mri.py - 2025-02-10 13:20:08,734 - step: 225, training_loss: 1.57967e-03
INFO - run_mri.py - 2025-02-10 13:20:09,183 - step: 250, training_loss: 1.36872e-03
INFO - run_mri.py - 2025-02-10 13:20:09,631 - step: 275, training_loss: 3.59560e-03
INFO - run_mri.py - 2025-02-10 13:20:10,081 - step: 300, training_loss: 2.23689e-03
INFO - run_mri.py - 2025-02-10 13:20:10,092 - step: 300, eval_loss: 1.77999e-03
INFO - run_mri.py - 2025-02-10 13:20:10,540 - step: 325, training_loss: 1.73571e-03
INFO - run_mri.py - 2025-02-10 13:20:11,118 - step: 350, training_loss: 1.48582e-03
INFO - run_mri.py - 2025-02-10 13:20:11,568 - step: 375, training_loss: 2.90214e-03
INFO - run_mri.py - 2025-02-10 13:20:12,016 - step: 400, training_loss: 2.17403e-03
INFO - run_mri.py - 2025-02-10 13:20:12,036 - step: 400, eval_loss: 2.81252e-03
INFO - run_mri.py - 2025-02-10 13:20:12,485 - step: 425, training_loss: 1.31760e-03
INFO - run_mri.py - 2025-02-10 13:20:12,934 - step: 450, training_loss: 1.66223e-03
INFO - run_mri.py - 2025-02-10 13:20:13,383 - step: 475, training_loss: 1.74636e-03
INFO - run_mri.py - 2025-02-10 13:20:13,832 - step: 500, training_loss: 2.91968e-03
INFO - run_mri.py - 2025-02-10 13:20:13,844 - step: 500, eval_loss: 1.44812e-03
INFO - run_mri.py - 2025-02-10 13:20:14,292 - step: 525, training_loss: 1.60214e-03
INFO - run_mri.py - 2025-02-10 13:20:14,740 - step: 550, training_loss: 1.45630e-03
INFO - run_mri.py - 2025-02-10 13:20:15,445 - step: 25, training_loss: 1.99080e-03
INFO - run_mri.py - 2025-02-10 13:20:15,893 - step: 50, training_loss: 4.19964e-03
INFO - run_mri.py - 2025-02-10 13:20:16,341 - step: 75, training_loss: 1.58596e-03
INFO - run_mri.py - 2025-02-10 13:20:16,789 - step: 100, training_loss: 3.29520e-03
INFO - run_mri.py - 2025-02-10 13:20:16,800 - step: 100, eval_loss: 4.12509e-03
INFO - run_mri.py - 2025-02-10 13:20:17,247 - step: 125, training_loss: 1.68992e-03
INFO - run_mri.py - 2025-02-10 13:20:17,697 - step: 150, training_loss: 2.54268e-03
INFO - run_mri.py - 2025-02-10 13:20:18,145 - step: 175, training_loss: 2.55930e-03
INFO - run_mri.py - 2025-02-10 13:20:18,593 - step: 200, training_loss: 1.39269e-03
INFO - run_mri.py - 2025-02-10 13:20:18,603 - step: 200, eval_loss: 1.16461e-03
INFO - run_mri.py - 2025-02-10 13:20:19,049 - step: 225, training_loss: 1.57909e-03
INFO - run_mri.py - 2025-02-10 13:20:19,497 - step: 250, training_loss: 1.36862e-03
INFO - run_mri.py - 2025-02-10 13:20:19,944 - step: 275, training_loss: 3.59318e-03
INFO - run_mri.py - 2025-02-10 13:20:20,398 - step: 300, training_loss: 2.23532e-03
INFO - run_mri.py - 2025-02-10 13:20:20,408 - step: 300, eval_loss: 1.97399e-03
INFO - run_mri.py - 2025-02-10 13:20:20,861 - step: 325, training_loss: 1.73502e-03
INFO - run_mri.py - 2025-02-10 13:20:21,315 - step: 350, training_loss: 1.48433e-03
INFO - run_mri.py - 2025-02-10 13:20:21,769 - step: 375, training_loss: 2.90340e-03
INFO - run_mri.py - 2025-02-10 13:20:22,223 - step: 400, training_loss: 2.17370e-03
INFO - run_mri.py - 2025-02-10 13:20:22,233 - step: 400, eval_loss: 1.05191e-03
INFO - run_mri.py - 2025-02-10 13:20:22,686 - step: 425, training_loss: 1.31802e-03
INFO - run_mri.py - 2025-02-10 13:20:23,140 - step: 450, training_loss: 1.66157e-03
INFO - run_mri.py - 2025-02-10 13:20:23,595 - step: 475, training_loss: 1.74563e-03
INFO - run_mri.py - 2025-02-10 13:20:24,048 - step: 500, training_loss: 2.91787e-03
INFO - run_mri.py - 2025-02-10 13:20:24,060 - step: 500, eval_loss: 1.21063e-03
INFO - run_mri.py - 2025-02-10 13:20:24,513 - step: 525, training_loss: 1.60024e-03
INFO - run_mri.py - 2025-02-10 13:20:24,966 - step: 550, training_loss: 1.45616e-03
INFO - run_mri.py - 2025-02-10 13:20:25,654 - step: 25, training_loss: 1.99107e-03
INFO - run_mri.py - 2025-02-10 13:20:26,106 - step: 50, training_loss: 4.20069e-03
INFO - run_mri.py - 2025-02-10 13:20:26,559 - step: 75, training_loss: 1.58561e-03
INFO - run_mri.py - 2025-02-10 13:20:27,012 - step: 100, training_loss: 3.29200e-03
INFO - run_mri.py - 2025-02-10 13:20:27,023 - step: 100, eval_loss: 2.94434e-03
INFO - run_mri.py - 2025-02-10 13:20:27,479 - step: 125, training_loss: 1.68969e-03
INFO - run_mri.py - 2025-02-10 13:20:27,935 - step: 150, training_loss: 2.54195e-03
INFO - run_mri.py - 2025-02-10 13:20:28,391 - step: 175, training_loss: 2.55762e-03
INFO - run_mri.py - 2025-02-10 13:20:28,848 - step: 200, training_loss: 1.39086e-03
INFO - run_mri.py - 2025-02-10 13:20:28,864 - step: 200, eval_loss: 9.21596e-04
INFO - run_mri.py - 2025-02-10 13:20:29,329 - step: 225, training_loss: 1.57859e-03
INFO - run_mri.py - 2025-02-10 13:20:29,791 - step: 250, training_loss: 1.36842e-03
INFO - run_mri.py - 2025-02-10 13:20:30,244 - step: 275, training_loss: 3.59092e-03
INFO - run_mri.py - 2025-02-10 13:20:30,693 - step: 300, training_loss: 2.23388e-03
INFO - run_mri.py - 2025-02-10 13:20:30,709 - step: 300, eval_loss: 5.25366e-03
INFO - run_mri.py - 2025-02-10 13:20:31,166 - step: 325, training_loss: 1.73433e-03
INFO - run_mri.py - 2025-02-10 13:20:31,616 - step: 350, training_loss: 1.48312e-03
INFO - run_mri.py - 2025-02-10 13:20:32,073 - step: 375, training_loss: 2.90459e-03
INFO - run_mri.py - 2025-02-10 13:20:32,524 - step: 400, training_loss: 2.17220e-03
INFO - run_mri.py - 2025-02-10 13:20:32,535 - step: 400, eval_loss: 1.43965e-03
INFO - run_mri.py - 2025-02-10 13:20:32,983 - step: 425, training_loss: 1.31771e-03
INFO - run_mri.py - 2025-02-10 13:20:33,433 - step: 450, training_loss: 1.65920e-03
INFO - run_mri.py - 2025-02-10 13:20:33,883 - step: 475, training_loss: 1.74493e-03
INFO - run_mri.py - 2025-02-10 13:20:34,332 - step: 500, training_loss: 2.91609e-03
INFO - run_mri.py - 2025-02-10 13:20:34,348 - step: 500, eval_loss: 4.62422e-03
INFO - run_mri.py - 2025-02-10 13:20:34,796 - step: 525, training_loss: 1.59831e-03
INFO - run_mri.py - 2025-02-10 13:20:35,245 - step: 550, training_loss: 1.45607e-03
INFO - run_mri.py - 2025-02-10 13:20:35,933 - step: 25, training_loss: 1.99143e-03
INFO - run_mri.py - 2025-02-10 13:20:36,382 - step: 50, training_loss: 4.20180e-03
INFO - run_mri.py - 2025-02-10 13:20:36,830 - step: 75, training_loss: 1.58536e-03
INFO - run_mri.py - 2025-02-10 13:20:37,278 - step: 100, training_loss: 3.28899e-03
INFO - run_mri.py - 2025-02-10 13:20:37,295 - step: 100, eval_loss: 2.19482e-03
INFO - run_mri.py - 2025-02-10 13:20:37,745 - step: 125, training_loss: 1.68959e-03
INFO - run_mri.py - 2025-02-10 13:20:38,193 - step: 150, training_loss: 2.54106e-03
INFO - run_mri.py - 2025-02-10 13:20:38,641 - step: 175, training_loss: 2.55611e-03
INFO - run_mri.py - 2025-02-10 13:20:39,090 - step: 200, training_loss: 1.38908e-03
INFO - run_mri.py - 2025-02-10 13:20:39,100 - step: 200, eval_loss: 2.36318e-03
INFO - run_mri.py - 2025-02-10 13:20:39,555 - step: 225, training_loss: 1.57807e-03
INFO - run_mri.py - 2025-02-10 13:20:40,005 - step: 250, training_loss: 1.36829e-03
INFO - run_mri.py - 2025-02-10 13:20:40,453 - step: 275, training_loss: 3.58857e-03
INFO - run_mri.py - 2025-02-10 13:20:40,901 - step: 300, training_loss: 2.23223e-03
INFO - run_mri.py - 2025-02-10 13:20:40,912 - step: 300, eval_loss: 1.93112e-03
INFO - run_mri.py - 2025-02-10 13:20:41,363 - step: 325, training_loss: 1.73397e-03
INFO - run_mri.py - 2025-02-10 13:20:41,812 - step: 350, training_loss: 1.48185e-03
INFO - run_mri.py - 2025-02-10 13:20:42,261 - step: 375, training_loss: 2.90545e-03
INFO - run_mri.py - 2025-02-10 13:20:42,710 - step: 400, training_loss: 2.17315e-03
INFO - run_mri.py - 2025-02-10 13:20:42,720 - step: 400, eval_loss: 1.14465e-03
INFO - run_mri.py - 2025-02-10 13:20:43,168 - step: 425, training_loss: 1.31859e-03
INFO - run_mri.py - 2025-02-10 13:20:43,617 - step: 450, training_loss: 1.66050e-03
INFO - run_mri.py - 2025-02-10 13:20:44,066 - step: 475, training_loss: 1.74406e-03
INFO - run_mri.py - 2025-02-10 13:20:44,515 - step: 500, training_loss: 2.91347e-03
INFO - run_mri.py - 2025-02-10 13:20:44,527 - step: 500, eval_loss: 4.62437e-03
INFO - run_mri.py - 2025-02-10 13:20:44,975 - step: 525, training_loss: 1.59679e-03
INFO - run_mri.py - 2025-02-10 13:20:45,423 - step: 550, training_loss: 1.45627e-03
INFO - run_mri.py - 2025-02-10 13:20:46,110 - step: 25, training_loss: 1.99190e-03
INFO - run_mri.py - 2025-02-10 13:20:46,557 - step: 50, training_loss: 4.20228e-03
INFO - run_mri.py - 2025-02-10 13:20:47,005 - step: 75, training_loss: 1.58489e-03
INFO - run_mri.py - 2025-02-10 13:20:47,453 - step: 100, training_loss: 3.28587e-03
INFO - run_mri.py - 2025-02-10 13:20:47,468 - step: 100, eval_loss: 1.83844e-03
INFO - run_mri.py - 2025-02-10 13:20:47,915 - step: 125, training_loss: 1.68938e-03
INFO - run_mri.py - 2025-02-10 13:20:48,363 - step: 150, training_loss: 2.54023e-03
INFO - run_mri.py - 2025-02-10 13:20:48,811 - step: 175, training_loss: 2.55441e-03
INFO - run_mri.py - 2025-02-10 13:20:49,259 - step: 200, training_loss: 1.38752e-03
INFO - run_mri.py - 2025-02-10 13:20:49,269 - step: 200, eval_loss: 1.30677e-03
INFO - run_mri.py - 2025-02-10 13:20:49,715 - step: 225, training_loss: 1.57765e-03
INFO - run_mri.py - 2025-02-10 13:20:50,163 - step: 250, training_loss: 1.36795e-03
INFO - run_mri.py - 2025-02-10 13:20:50,612 - step: 275, training_loss: 3.58631e-03
INFO - run_mri.py - 2025-02-10 13:20:51,062 - step: 300, training_loss: 2.23127e-03
INFO - run_mri.py - 2025-02-10 13:20:51,072 - step: 300, eval_loss: 1.63798e-03
